patch_filename,image_name,x,y,i,j,width,height,points
C1_size_512_5120_4608.png,C1,5120,4608,10,9,512,512,"20x17, 19x17, 20x18, 19x18"
C1_size_512_5120_5120.png,C1,5120,5120,10,10,512,512,"20x19, 19x19, 20x20, 19x20"
C1_size_512_5120_5632.png,C1,5120,5632,10,11,512,512,"20x21, 19x21, 20x22, 19x22"
C1_size_512_5120_6144.png,C1,5120,6144,10,12,512,512,"19x23, 20x23"
C1_size_512_5120_6656.png,C1,5120,6656,10,13,512,512,19x24
C1_size_512_5632_2560.png,C1,5632,2560,11,5,512,512,"21x10, 21x11"
C1_size_512_5632_3072.png,C1,5632,3072,11,6,512,512,"21x12, 21x13"
C1_size_512_5632_3584.png,C1,5632,3584,11,7,512,512,"22x14, 21x14, 22x15, 21x15"
C1_size_512_5632_4096.png,C1,5632,4096,11,8,512,512,"22x16, 21x16"
C1_size_512_5632_4608.png,C1,5632,4608,11,9,512,512,"22x17, 21x17, 22x18, 21x18"
C1_size_512_5632_5120.png,C1,5632,5120,11,10,512,512,"21x19, 22x19, 22x20, 21x20"
C1_size_512_5632_5632.png,C1,5632,5632,11,11,512,512,"22x21, 21x21, 21x22"
C1_size_512_6144_4608.png,C1,6144,4608,12,9,512,512,23x18
C1_size_512_6144_5120.png,C1,6144,5120,12,10,512,512,"23x19, 23x20"
