patch_filename,image_name,x,y,i,j,width,height,overlapping_512_patches
G2_size_1024_4096_1024.png,G2,4096,1024,4,1,1024,1024,"G2_size_512_4096_1024.png, G2_size_512_4096_1536.png, G2_size_512_4608_1024.png, G2_size_512_4608_1536.png"
G2_size_1024_4096_2048.png,G2,4096,2048,4,2,1024,1024,"G2_size_512_4096_2048.png, G2_size_512_4096_2560.png, G2_size_512_4608_2048.png, G2_size_512_4608_2560.png"
G2_size_1024_4096_3072.png,G2,4096,3072,4,3,1024,1024,"G2_size_512_4096_3072.png, G2_size_512_4096_3584.png, G2_size_512_4608_3072.png, G2_size_512_4608_3584.png"
G2_size_1024_4096_4096.png,G2,4096,4096,4,4,1024,1024,"G2_size_512_4096_4096.png, G2_size_512_4096_4608.png, G2_size_512_4608_4096.png, G2_size_512_4608_4608.png"
G2_size_1024_4096_5120.png,G2,4096,5120,4,5,1024,1024,"G2_size_512_4096_5120.png, G2_size_512_4096_5632.png, G2_size_512_4608_5120.png, G2_size_512_4608_5632.png"
G2_size_1024_4096_6144.png,G2,4096,6144,4,6,1024,1024,"G2_size_512_4096_6144.png, G2_size_512_4096_6656.png, G2_size_512_4608_6144.png, G2_size_512_4608_6656.png"
G2_size_1024_4096_7168.png,G2,4096,7168,4,7,1024,1024,G2_size_512_4608_7168.png
G2_size_1024_5120_1024.png,G2,5120,1024,5,1,1024,1024,"G2_size_512_5120_1024.png, G2_size_512_5120_1536.png, G2_size_512_5632_1536.png"
G2_size_1024_5120_2048.png,G2,5120,2048,5,2,1024,1024,"G2_size_512_5120_2048.png, G2_size_512_5120_2560.png, G2_size_512_5632_2048.png, G2_size_512_5632_2560.png"
G2_size_1024_5120_3072.png,G2,5120,3072,5,3,1024,1024,"G2_size_512_5120_3072.png, G2_size_512_5120_3584.png, G2_size_512_5632_3072.png, G2_size_512_5632_3584.png"
G2_size_1024_5120_4096.png,G2,5120,4096,5,4,1024,1024,"G2_size_512_5120_4096.png, G2_size_512_5120_4608.png, G2_size_512_5632_4096.png, G2_size_512_5632_4608.png"
G2_size_1024_5120_5120.png,G2,5120,5120,5,5,1024,1024,"G2_size_512_5120_5120.png, G2_size_512_5120_5632.png, G2_size_512_5632_5120.png, G2_size_512_5632_5632.png"
G2_size_1024_5120_6144.png,G2,5120,6144,5,6,1024,1024,"G2_size_512_5120_6144.png, G2_size_512_5120_6656.png, G2_size_512_5632_6144.png, G2_size_512_5632_6656.png"
G2_size_1024_5120_7168.png,G2,5120,7168,5,7,1024,1024,"G2_size_512_5120_7168.png, G2_size_512_5632_7168.png"
G2_size_1024_6144_2048.png,G2,6144,2048,6,2,1024,1024,"G2_size_512_6144_2048.png, G2_size_512_6144_2560.png, G2_size_512_6656_2048.png, G2_size_512_6656_2560.png"
G2_size_1024_6144_3072.png,G2,6144,3072,6,3,1024,1024,"G2_size_512_6144_3072.png, G2_size_512_6144_3584.png, G2_size_512_6656_3072.png, G2_size_512_6656_3584.png"
G2_size_1024_6144_4096.png,G2,6144,4096,6,4,1024,1024,"G2_size_512_6144_4096.png, G2_size_512_6144_4608.png, G2_size_512_6656_4096.png, G2_size_512_6656_4608.png"
G2_size_1024_6144_5120.png,G2,6144,5120,6,5,1024,1024,"G2_size_512_6144_5120.png, G2_size_512_6144_5632.png, G2_size_512_6656_5120.png, G2_size_512_6656_5632.png"
G2_size_1024_6144_6144.png,G2,6144,6144,6,6,1024,1024,"G2_size_512_6144_6144.png, G2_size_512_6144_6656.png, G2_size_512_6656_6144.png, G2_size_512_6656_6656.png"
G2_size_1024_6144_7168.png,G2,6144,7168,6,7,1024,1024,G2_size_512_6144_7168.png
G2_size_1024_7168_2048.png,G2,7168,2048,7,2,1024,1024,"G2_size_512_7168_2560.png, G2_size_512_7680_2560.png"
G2_size_1024_7168_3072.png,G2,7168,3072,7,3,1024,1024,"G2_size_512_7168_3072.png, G2_size_512_7168_3584.png, G2_size_512_7680_3072.png, G2_size_512_7680_3584.png"
G2_size_1024_7168_4096.png,G2,7168,4096,7,4,1024,1024,"G2_size_512_7168_4096.png, G2_size_512_7168_4608.png, G2_size_512_7680_4096.png, G2_size_512_7680_4608.png"
G2_size_1024_7168_5120.png,G2,7168,5120,7,5,1024,1024,"G2_size_512_7168_5120.png, G2_size_512_7168_5632.png, G2_size_512_7680_5120.png, G2_size_512_7680_5632.png"
G2_size_1024_8192_5120.png,G2,8192,5120,8,5,1024,1024,G2_size_512_8192_5632.png
