patch_filename,image_name,x,y,i,j,width,height,overlapping_512_patches
B5_size_1024_4096_5120.png,B5,4096,5120,4,5,1024,1024,"B5_size_512_4096_5120.png, B5_size_512_4096_5632.png, B5_size_512_4608_5120.png, B5_size_512_4608_5632.png"
B5_size_1024_4096_6144.png,B5,4096,6144,4,6,1024,1024,"B5_size_512_4096_6144.png, B5_size_512_4096_6656.png, B5_size_512_4608_6144.png, B5_size_512_4608_6656.png"
B5_size_1024_4096_7168.png,B5,4096,7168,4,7,1024,1024,B5_size_512_4608_7168.png
B5_size_1024_5120_4096.png,B5,5120,4096,5,4,1024,1024,"B5_size_512_5120_4096.png, B5_size_512_5120_4608.png, B5_size_512_5632_4608.png"
B5_size_1024_5120_5120.png,B5,5120,5120,5,5,1024,1024,"B5_size_512_5120_5120.png, B5_size_512_5120_5632.png, B5_size_512_5632_5120.png, B5_size_512_5632_5632.png"
B5_size_1024_5120_6144.png,B5,5120,6144,5,6,1024,1024,"B5_size_512_5120_6144.png, B5_size_512_5120_6656.png, B5_size_512_5632_6144.png, B5_size_512_5632_6656.png"
B5_size_1024_5120_7168.png,B5,5120,7168,5,7,1024,1024,"B5_size_512_5120_7168.png, B5_size_512_5632_7168.png"
B5_size_1024_6144_4096.png,B5,6144,4096,6,4,1024,1024,B5_size_512_6144_4608.png
B5_size_1024_6144_5120.png,B5,6144,5120,6,5,1024,1024,"B5_size_512_6144_5120.png, B5_size_512_6144_5632.png, B5_size_512_6656_5632.png"
B5_size_1024_6144_6144.png,B5,6144,6144,6,6,1024,1024,"B5_size_512_6144_6144.png, B5_size_512_6144_6656.png, B5_size_512_6656_6144.png, B5_size_512_6656_6656.png"
B5_size_1024_6144_7168.png,B5,6144,7168,6,7,1024,1024,"B5_size_512_6144_7168.png, B5_size_512_6656_7168.png"
